ieopardie 35,1 
smacking 2,1 
vndermine 6,1  7,1 
intill 22,1 
bounteous 2,1  4,1  9,3  22,1  23,1  24,2  26,1  27,2  33,4 
iniurous 32,1 
imperfect 2,1  9,1  16,1  30,1 
leakie 4,1 
clayman 28,1 
sword 1,13  2,13  4,23  5,17  6,25  7,8  8,8  9,10  10,17  11,7  12,4  13,13  14,3  15,17  16,13  17,7  18,9  19,1  20,9  21,2  22,16  23,12  24,3  25,3  26,2  27,3  28,10  30,18  31,4  32,6  33,8  34,5  35,3 
fourteene 7,1  10,1  11,6  15,3  16,1  21,1  35,1 
lift 5,1  6,1  9,2  13,1  15,3  18,1  21,2  24,1  27,1  28,1  30,2  34,4  35,2 
teachie 11,1 
forestalld 28,2 
questrists 16,1 
cherisht 4,1  6,1  15,2  23,1 
gingerly 3,1 
failing 1,1  33,1 
husbandry 2,1  6,1  10,2  22,1  26,1  28,1  29,1  30,1  33,1 
griping 11,1 
messala 13,25 
groue 2,1  6,4  11,1  15,1  19,1  30,1  32,5 
torch 2,3  4,1  5,5  11,6  16,1  24,1  27,1 
screw 2,1 
chayre 5,3  6,1  13,1  15,1  20,3  23,1  24,1  28,1 
vnnerued 22,1 
resolue 2,1  5,3  7,1  11,1  12,1  16,1  18,2  19,3  20,4  21,1  22,1  23,4  26,2  27,1  28,1  31,2 
playsterer 6,1 
inwardes 9,1 
fiercely 20,1 
confusd 2,1  9,1  10,2  29,1  30,1 
awaking 11,1  21,1  32,1 
gouts 2,1 
plighter 4,1 
fleance 2,4 
searecloath 29,1 
vnlawfullie 26,1 
chopd 26,1 
dont 2,3  17,1  21,1  30,1 
pressed 32,1 
posthmus 1,1 
punie 9,1  29,1  34,1 
emil 9,12  18,1  21,4 
maidenhood 5,1  7,1 
mettle 2,1  4,1  7,1  8,3  9,1  12,1  13,5  14,1  15,1  22,2  24,1  26,3  28,2  33,1  34,1  35,2 
villainy 1,2 
hap 3,1  4,1  5,1  6,1  8,1  11,2  18,1  19,3  20,1  22,1  23,2  24,1  25,2  27,1  30,1  31,1  33,1  34,1 
warble 12,1  31,1 
iminent 35,1 
excused 23,1  28,1 
assistance 2,1  14,1  15,1  20,1  23,1  28,1  30,1  31,1  33,1  34,1  35,2 
accounted 2,1  5,1  8,1  22,1  26,1  30,1  31,1 
circumscription 9,1 
miscall 34,1 
perturbations 23,1 
easier 2,1  14,1  17,1  21,1  22,1  23,1  29,1  31,1  35,1 
heinous 34,1 
townegates 31,1 
betroathd 3,1  5,1 
encourage 7,1  12,1  21,1  23,1 
thought 1,16  2,15  3,4  4,13  5,8  6,15  7,9  8,12  9,20  10,17  11,8  12,9  13,7  14,12  15,5  16,13  17,6  18,5  19,3  20,11  21,25  22,13  23,21  24,10  25,6  26,8  27,7  28,16  29,9  30,10  31,6  32,4  33,4  34,10  35,7 
vnsollicited 18,1 
spungie 2,1  27,1 
bodykins 17,1  22,1 
heighth 4,1  35,1 
suns 18,1  35,1 
mock 2,2  4,1  10,6  17,1  20,1  21,2  22,3  30,2  34,3 
quarrels 2,1  10,3  11,1  12,1  14,1  16,1  18,3  24,1  28,1  29,1  34,1 
consolation 4,1  19,1 
faculties 2,1  7,1  13,1  24,1  28,1 
runnagates 1,2 
variest 15,1 
prowesse 2,1  6,1  20,1 
stirreth 11,1 
intends 3,2  4,1  6,3  16,2  20,2  24,1  26,1  30,2  35,1 
drenched 2,1 
enfetterd 9,1 
olympus 9,1  13,2  18,1  22,1  30,1 
borders 4,1 
clawes 12,1  31,1  32,1 
riseth 6,1  15,1  20,1  24,1  29,1 
latin 24,1 
intombe 2,1  10,1 
wine 2,3  4,8  5,1  6,2  7,1  8,2  9,7  10,2  11,1  12,4  13,5  14,1  16,1  17,3  19,1  22,2  23,5  24,2  25,1  27,7  28,6  29,2  30,6  33,6 
mixture 11,1  22,1 
mightiest 5,2  7,1  29,2  34,1 
farthewell 33,1 
enters 1,1  6,2  8,1  11,1  15,1  22,1  25,1  27,1  30,2  33,1  34,1 
betrothd 3,1  8,1  11,1  18,1  23,1  32,1 
cheater 18,1  28,4 
inuite 2,2  4,2  6,1  11,1  12,1  17,1  19,1  22,1  24,1  25,1  27,1  31,1  33,1 
portents 9,1  13,1  15,1 
controult 30,1 
vnmannd 2,1 
scathe 6,1  18,1  35,1 
kirtle 28,1 
jigge 14,2 
hereof 5,1  19,1  28,1 
sleepie 2,2  21,1  23,1  26,1  34,1 
wakt 6,1  14,1  32,1 
iustifide 24,1 
gummes 2,1 
denied 4,3  7,1  14,2  15,1  18,1  25,3  26,1  29,1  30,1  33,3  35,1 
leauers 15,1 
foresee 4,2  5,1  15,1  33,1 
pluckt 2,1  4,1  5,1  6,1  9,2  10,1  12,1  13,3  16,1  17,1  18,1  20,1  23,2  26,1  27,1  30,1  34,2  35,1 
grease 12,1  17,2  25,1 
milkes 2,1  4,1 
deploring 3,1 
heartake 22,1 
dread 1,1  2,1  4,2  6,4  9,1  10,3  15,1  16,2  18,2  20,2  21,3  22,5  23,2  24,4  26,1  27,2  29,2  31,2  34,3 
redplague 27,1 
busky 15,1 
neece 3,1  8,15  9,1  11,2  12,2  14,12  18,8  20,1  23,1  35,3 
tayle 2,1  5,1 
gladding 24,1 
exceede 4,1  6,1  30,1  33,1 
binds 6,1  12,1 
exclaimes 5,2  18,1  23,2  34,1 
mistrisses 12,1 
dunsinane 2,8 
waite 2,1  4,1  7,2  9,1  10,1  15,1  18,4  19,2  28,2  30,1  31,1  32,2  33,4  35,2 
annoyance 2,1  34,1  35,2 
offender 1,1  7,1  16,1  17,1  24,1  26,1  28,1 
mi 19,1  31,1 
incensing 7,1 
brewd 2,1  20,1 
mercifull 2,2  6,1  7,1  9,1  10,2  11,2  18,1  21,1  24,2  26,2  27,1  29,2 
scoggans 28,1 
winchester 5,23  6,3  24,8 
smildst 6,1 
kingdomes 2,2  3,1  4,5  5,2  6,1  10,5  12,1  15,1  18,1  20,1  21,2  23,1  24,1  27,1  33,1  34,2  35,4 
clowdy 2,1 
approaches 2,1  4,3  7,1  8,1  10,1  26,1  30,1  33,1 
quote 11,1 
visitings 2,1 
pight 16,1 
nourisheth 4,1  19,1 
puzell 5,1 
maylees 10,1 
beginnes 1,1  7,1  21,1  23,1 
rookes 2,1  31,1 
titleleafe 28,1 
vsually 2,1  6,1 
clowne 4,1  6,1  7,10  8,11  9,2  11,1  12,11  18,11  21,10  22,3  26,6  29,8  31,9  32,3 
counted 1,1  21,3  23,1  31,3 
slay 1,2  5,5  6,1  7,1  11,5  13,2  18,2  20,2  22,1  23,2  30,2 
direction 2,2  9,3  10,1  11,1  14,1  15,1  17,1  19,1  21,1  23,5  29,2  34,1  35,2 
disheartens 2,1 
imbrace 1,1  6,2  14,1  15,2  18,2  19,1  20,1  23,1  31,1 
withall 2,6  3,1  4,3  5,5  7,3  8,1  9,2  10,8  11,5  12,6  13,4  14,3  15,6  16,1  17,4  18,6  19,10  20,5  21,2  22,6  23,14  24,2  25,5  26,2  27,1  28,3  29,7  30,3  31,5  33,1  34,1  35,2 
infirme 2,1  7,1  16,2 
fantasticall 2,2  8,1  9,1  12,1  14,2  17,1  21,1  26,1  31,1 
purchases 1,1  22,1 
heccats 2,2 
eaten 2,2  3,1  5,1  9,1  12,1  14,1  17,1  19,1  21,2  22,1  26,2  28,2  30,1  31,1 
praised 3,1  7,1  8,1  10,2  12,1 
thinkest 5,1  11,2 
farthell 21,7 
lowlinesse 2,1  5,1  10,1  31,1 
murthring 2,1  20,1 
visible 1,1  4,1  21,1  33,1 
valewation 1,1 
drest 2,1  8,2  9,1  11,1  15,2  19,2  26,2  29,1  34,2 
shamst 11,2  13,1  20,1  25,1 
widdowdolour 23,1 
spheres 4,1  11,1  22,1  35,1 
acting 2,1  8,1  11,1  13,1  22,1  26,1  28,1  30,1 
domestique 2,1 
augure 2,1 
mermaides 4,1 
origin 22,1 
swine 2,1  16,1  17,1  19,1  23,1  31,1  33,1  35,1 
rudst 1,1 
graftst 34,1 
impeides 2,1 
dedicated 27,1  33,1 
serpent 2,2  4,3  6,1  7,1  11,1  14,1  16,1  22,2  29,1  30,1  32,4  34,2  35,2 
venture 2,1  3,1  6,1  7,1  9,1  16,1  19,2  21,1  24,4  28,5  29,3  30,2  35,1 
disbursed 2,1  31,1 
powrd 2,1  12,1  18,1  21,1 
cowards 1,5  4,2  5,3  6,1  12,1  13,3  15,7  16,1  20,1  22,1  23,1  28,1  29,1  30,1  31,1 
wooingly 2,1 
subcontracted 16,1 
hymen 12,5  14,1  22,1 
strewne 8,1 
dispise 2,1  4,1 
penalties 26,1  29,2 
arbor 14,1  28,1 
guardians 16,1 
scales 2,1  4,1  5,1  6,4  11,1  20,1  23,1  28,1  32,1 
deboshd 7,2  16,1  27,1 
nightrauen 14,1 
2mes 4,1  5,1 
robes 2,2  4,1  5,2  6,1  10,1  11,2  15,2  16,1  19,2  21,2  24,1  27,1  35,1 
killing 1,1  2,1  6,1  9,3  10,4  11,1  13,1  14,1  15,1  18,2  23,1  24,2  30,2  32,1  33,1 
foysons 2,1 
taber 14,1  17,1  30,1  31,1 
hallowmasse 3,1 
chanting 32,1 
arrayd 16,1 
hoter 2,1 
macbeth 2,62 
mishapen 11,2  20,1  23,1  27,1 
reueld 20,1 
oracles 2,1  3,1  6,1 
ynchmeale 27,1 
habits 1,1  9,1  15,1  21,1  24,2  31,1 
assassination 2,1 
dollars 2,1 
abstracts 4,1  22,1 
toe 2,2  8,1  16,1  22,2  23,1  27,2  28,1  30,3  31,1 
epithat 31,1 
labourst 26,1 
outstood 1,1 
clapd 31,1  35,1 
austeerely 25,1 
vnsafe 2,1  8,1  9,1  21,1 
gingling 27,1 
inducement 7,1  23,1  24,1 
fiffe 2,1 
hoodwinkt 7,1 
violdegamboys 8,1 
seywards 2,2 
embossed 33,1 
pearle 2,1  3,2  4,1  8,1  9,1  10,1  12,1  18,2  19,3  22,1  23,2  24,1  31,2  32,2 
mutter 9,1  15,1  20,1  33,1 
blason 11,1  22,1 
dues 2,1  16,1  33,3 
2murth 2,2 
froze 25,1  28,1  33,1 
prethe 7,1  21,1 
wakes 2,1  9,1  11,2  16,2  19,3  21,1  23,2  29,1  31,1  32,2 
ends 2,2  4,3  5,2  6,1  7,5  8,1  12,2  14,1  15,1  16,1  21,1  22,2  23,2  24,5  26,1  27,3  28,1  30,2  31,2  32,2  33,2  34,3  35,2 
bewitcht 5,1  15,1 
becke 4,1  19,1  22,1 
entry 2,1 
repented 1,1  7,2  26,1 
authority 4,4  5,1  7,1  16,2  21,1  24,3  26,5  28,2  29,1  30,1  31,2 
silken 3,1  4,1  10,2  11,1  14,1  18,1  19,3  21,1  23,1  28,1  31,1 
weyward 2,3 
hinde 1,1  12,1  15,1  23,1  25,1  31,1  32,1 
extant 15,1  17,1  22,1 
bestride 2,1  11,1  13,1  15,1  20,2  28,1  30,1 
clogges 2,1  9,1 
dog 1,1  3,12  4,1  9,1  10,1  11,4  12,1  14,12  15,1  16,5  17,3  18,2  23,1  25,1  27,2  29,5  30,1  32,4 
christome 10,1 
mort 5,8  6,1  10,1  15,14  21,1 
blow 2,4  3,2  4,4  5,1  6,5  7,2  8,2  9,4  10,1  11,2  12,3  13,1  16,4  17,1  18,1  19,4  20,6  21,4  22,2  23,1  24,1  25,3  26,1  27,4  28,1  29,2  30,2  31,4  33,1  35,2 
borrower 2,1  22,1 
contending 2,1  10,1  16,1  19,1  29,1 
sale 1,1  6,1  11,1  12,1  31,2  35,1 
dislike 4,1  6,1  8,1  11,1  12,1  15,2  16,2  22,1  24,2  26,1  29,1 
steerd 1,1 
orereade 28,1 
allthing 2,1 
indure 2,1  4,1  9,1  10,1  13,2  14,3  18,1  19,1  23,1  31,1  33,1 
galld 17,1  21,1  22,1  24,1  30,1 
sayle 2,1  8,1  10,1  11,2  20,3  23,1  27,1  29,1  30,1 
wag 3,1  15,2  17,4  21,1  22,2  24,1 
dolor 3,1 
pigrogromitus 8,1 
tiger 2,2  8,1  18,1 
absent 1,1  2,1  7,3  8,1  9,2  12,2  13,1  14,1  15,2  19,1  20,1  21,2  22,1  24,1  26,5  29,2  34,2  35,1 
requird 4,1  9,1  21,3  24,1  25,1  27,1  30,1 
confounds 2,1  3,1  5,1  19,1  25,1  26,1 
odde 4,2  5,1  9,2  11,2  14,2  15,1  17,2  19,1  21,1  22,2  23,2  25,1  27,2  28,1  29,1  30,2  31,1 
purlews 12,1 
soyle 5,1  13,1  14,1  15,1  22,1  23,2  26,1  28,2  31,2  33,1  34,1  35,1 
iue 22,2  24,1 
watrish 16,1 
card 2,1  5,1  6,23  10,1  14,1  18,1  19,1  23,2  24,34  27,1  30,1 
handle 2,1  5,1  6,1  10,2  17,1  18,2  21,1  26,1  28,1  34,1 
assistants 23,1  24,1  31,1 
cleeres 16,1  35,1 
harpd 2,1 
tempesttost 2,1 
prate 2,1  5,1  9,1  17,2  21,1  22,1  23,1  27,1  28,1  30,2  35,1 
bides 2,1  4,1  20,1  25,1 
challice 2,1  22,1 
sequele 10,1  14,1 
cognizance 5,1 
forgery 20,1  22,1 
goary 2,1 
rioting 4,1 
rector 7,1 
piety 10,1  14,1  18,2  33,1 
buttring 7,1 
layd 2,1  5,1  6,5  9,1  10,3  15,1  20,2  21,3  23,2  24,1  25,1  28,1  30,1  34,2 
trymd 9,1 
mistership 18,1 
dishclout 11,1  31,1 
staunch 4,1 
brutus 4,4  6,1  10,1  13,161  18,1  22,1  29,1  30,27 
intent 2,1  4,1  5,2  6,2  7,1  8,2  9,1  10,1  14,1  15,1  16,6  17,1  18,1  19,1  20,2  22,2  23,4  26,3  28,3  29,1  30,2  31,3  32,3  33,1  35,2 
staruing 15,1 
shoots 4,1  7,1  12,1  21,1 
ruminates 17,1 
franker 9,1 
fruitful 26,1 
circumscribed 18,1 
macdonwald 2,1 
geld 26,1 
slights 2,1  21,1 
begetting 1,1  20,1  21,1 
coriol 30,11 
lids 1,1  8,1  21,1  22,1 
yoclif 6,2 
mouncht 2,3 
containd 1,1  7,1  29,1 
louegods 14,1 
chimnysweepers 31,1 
continuall 5,1  17,1  18,1  22,1  24,1  28,3  31,1 
ceremonious 16,1  21,1  23,2  34,2 
allhaile 2,1  30,1 
neglected 4,1  5,1  9,1  10,1  12,1  22,2  24,1  26,1  31,1  34,1 
worship 1,1  3,5  4,1  5,1  6,3  10,1  11,2  12,4  14,9  15,1  17,18  19,5  20,1  21,5  23,2  24,1  25,1  26,8  27,1  28,6  29,5  30,1  31,3  33,1  35,2 
courst 2,1 
basted 14,1 
cloake 3,6  6,2  9,1  10,1  11,1  13,1  14,1  17,1  19,2  22,1  28,3  31,1  33,3  34,1  35,2 
shylockes 29,1 
rauen 2,2  6,1  9,1  11,1  15,1  18,4  20,1  22,1  31,1  32,1  35,1 
mortally 1,1 
watchword 28,1 
tearing 4,1  16,1  28,1  30,1  32,1 
physicke 1,2  2,2  7,2  8,1  12,1  16,1  18,1  22,1  24,4  26,1  28,2  30,2  31,1  33,1  35,1 
fauourable 9,1  19,1  23,1  28,1 
maid 3,8  4,1  5,5  6,1  7,8  8,3  9,3  10,5  11,9  12,4  14,7  15,1  16,4  17,11  18,2  19,6  20,1  21,2  22,6  24,1  26,19  27,2  29,4  30,1  31,4  32,1  33,2  35,2 
woodleaues 1,1 
madded 1,1  18,1 
prospect 2,1  6,1  8,1  9,1  14,1  35,1 
germaine 2,1  9,1  22,1  29,1 
aiax 1,1  4,1  6,1  16,1  18,1  19,1  31,2 
acquaint 2,1  7,3  11,1  12,2  14,2  16,2  18,1  21,3  22,1  23,3  26,1  28,1  35,1 
leege 31,1 
ioynst 5,2 
heereabout 9,1 
rayling 5,1  6,1  8,1  15,1 
ynch 2,1  6,1  11,1  21,1  27,1  28,2 
writer 14,1  15,1 
princox 11,1 
deigne 2,1 
admirall 4,1  10,1  15,1  20,2  23,1 
darkens 4,1 
tabourines 4,1 
honourowingwounds 10,1 
accursed 2,2  5,3  18,5  20,2  23,3  33,1 
engaged 28,1  34,1 
humbler 5,1  10,1  30,1 
knock 1,1  2,16  5,2  10,2  11,1  17,1  19,1  24,2  26,1 
prophetique 2,1 
perswasion 1,1  3,1  8,1  13,1  14,1  15,3  19,1  25,1  26,3  27,1  32,1  33,1  35,1 
babybrow 2,1 
dunnest 2,1 
contagion 8,1  11,1  13,1  22,2  25,1  30,1 
sinells 2,1 
exposd 21,2  27,1  33,1 
smircht 14,1 
lappe 2,1  5,1  15,2  20,1  28,1 
craues 2,1  4,1  5,2  6,2  8,1  11,3  13,1  16,2  18,1  19,1  20,1  30,2  33,1  34,1  35,1 
rust 7,1  9,1  11,1  20,1  21,1  30,1  31,1  34,1  35,1 
constantine 5,1 
transgression 3,1  11,1  14,3  26,1  31,1  35,1 
cobweb 32,6 
measurd 1,1  2,1  10,1  12,1  21,1  27,1  28,1  31,4 
tied 1,1  2,1  15,1  16,1  19,1 
furie 2,1  4,2  5,1  6,3  8,1  9,1  11,2  14,1  16,1  17,1  19,1  20,5  21,1  25,1  27,1  31,2  32,1  33,2  35,3 
interrest 29,3 
deepely 2,1  3,1  6,1  8,1  18,1  19,2  22,1  23,1  28,1 
reprieue 26,1 
islands 3,1  4,1  27,3 
seunights 2,1 
granting 3,1  26,1 
broyle 2,1  5,1  6,1  30,1 
licourish 33,1 
brows 2,1  23,1 
mugges 15,1 
coriolus 30,1 
supplyd 2,1  8,1  9,2  10,2 
comprising 34,1 
banquoh 2,1 
imboldens 33,1 
exhalations 13,1  15,1 
ghastly 27,1 
pitcht 5,1  20,1  31,1  33,1 
wearinesse 1,1  27,1 
push 2,2  10,2  11,1  12,1  13,2  14,1  15,2  21,3  22,1  24,1  28,1  33,1  35,1 
buckwashing 17,1 
thart 2,1  4,4  7,4  8,2  19,2  22,1  28,1  30,2  33,6 
artillerie 5,2  15,1  19,1  35,1 
sprightfully 34,1 
bonelesse 2,1 
trauaild 8,1  16,2  26,1  33,1  35,1 
alewiues 28,1 
mutuall 3,1  4,1  6,1  8,1  15,1  16,1  18,2  23,1  26,1  29,1  32,1 
vnmannerly 2,1  3,1  15,1  16,1  17,1  18,1  22,1  24,4  29,1  35,1 
pawser 2,1 
speedily 1,1  7,2  15,3  16,2  20,1  24,1  26,2 
right 1,5  2,3  3,1  4,4  5,8  6,8  7,7  8,7  9,6  10,12  11,7  12,11  13,6  14,14  15,4  16,7  17,3  18,14  19,12  20,29  21,4  22,11  23,18  24,11  25,4  26,11  27,4  28,10  29,10  30,7  31,11  32,8  33,10  34,15  35,34 
seeme 1,7  2,7  3,3  4,6  5,1  6,2  7,9  8,4  9,7  10,5  11,1  12,4  13,5  14,5  15,2  16,7  17,1  18,2  19,4  20,6  21,7  22,9  23,2  24,1  26,5  27,4  28,5  29,3  30,12  31,2  32,7  33,1  34,4  35,3 
multiplying 2,1  7,1  30,1  33,1 
scotland 2,12  10,1  15,6  20,4  23,1  25,1  28,3 
budge 5,1  11,1  15,1  19,1  20,1  30,1 
drynurse 17,1 
renderst 1,1 
partner 2,2  3,1  4,1  5,1  14,3  21,2  24,1  26,2  30,2 
bunches 27,1  28,1 
westerne 2,1  3,1  12,1  20,1  23,2  26,1  32,2  35,1 
sweetes 28,1  34,2 
vulcans 18,1  22,1 
managed 5,1  25,1 
stormes 2,1  4,1  18,3  19,1  20,2  23,1  24,2  25,1  32,1  34,2 
fairefacd 35,1 
reckond 1,1  4,1  7,1  19,1  24,1 
bringer 4,1  28,1  32,1 
hilding 1,1  7,1  10,1  11,1  19,1 
orlando 12,38 
cased 35,1 
vpbraid 2,1  8,1  27,1  32,1 
val 3,147  8,3  30,12 
doubtfull 2,2  5,1  8,1  13,1  15,2  16,1  17,1  19,1  20,1  22,2  23,3  25,1  29,2  35,1 
boweboyes 11,1 
millaine 3,3  27,22 
diminishing 25,1 
childrens 2,1  5,1  6,1  15,1  23,2  24,1  26,1  30,2  34,1 
gao 1,9  21,6 
vnsoild 26,1 
aduertised 6,1  20,1  23,1 
quarry 2,2  22,1 
oreslips 3,1 
clitus 13,5 
preuilegio 19,1 
holily 2,2  24,1 
cathnes 2,2 
stalld 23,1 
rendred 2,1  10,1  13,2  14,1  15,1  29,1  31,1 
rumpefed 2,1 
guise 2,1  6,1  33,1 
comparing 33,1 
gardon 31,4 
iudges 7,1  18,3  22,1  24,3  26,2  29,3 
iests 4,1  8,2  10,1  12,1  14,2  17,2  19,1  25,2  31,3 
acheron 2,1  32,1 
conspirers 2,1 
slumbry 2,1 
vnconfirmd 14,1 
skaling 30,1 
record 1,1  3,1  4,3  8,1  14,2  18,1  23,4  26,1  29,1  30,1  33,1  34,2 
norweyan 2,3 
sliuer 22,1 
schoole 2,2  6,1  8,1  9,1  11,1  12,2  13,2  14,1  16,1  17,2  19,3  20,1  22,1  28,2  29,2  31,3  32,1 
cidrus 4,1 
dugge 6,1  11,2  22,1 
plaistring 22,1 
massie 14,1  22,1  27,1 
herald 3,1  5,1  6,2  9,2  10,7  16,5  19,1  22,1  23,1  24,1  30,1  31,2  35,2 
scraping 34,1 
bypathes 28,1 
surfetted 9,1  28,1 
spoild 4,1  19,1 
throughfare 1,1 
illume 22,1 
blasted 2,1  4,2  6,1  22,2  23,1  28,1  33,1 
approches 2,1  7,1  24,1  30,1 
appeard 1,2  4,2  8,1  10,1  13,1  14,2  15,1  21,1  22,3  24,2  26,1  30,2 
dish 1,2  4,2  8,1  12,1  13,1  14,1  15,2  17,1  18,1  19,3  21,1  22,1  25,1  26,4  27,1  28,4  29,1  31,1  33,1  34,2 
pennd 15,1 
curbing 2,1 
flatterie 5,1  6,1  10,3  15,1  18,1  25,1  33,1 
pat 16,1  22,1  24,2  32,3 
platformes 5,1 
complices 6,1  20,1  28,1  34,2 
perfectst 2,1 
bum 26,2  32,1 
fleans 2,9 
gouernd 1,1  11,1  13,2  14,2  15,1  16,1  17,1  18,1  23,2  28,1  29,1  33,1 
skipping 2,1  8,1  15,1  29,1  31,1 
nothingguift 1,1 
puk 32,1 
pothecarie 11,1 
blu 15,2 
excite 2,1 
discords 9,1  11,3  20,1 
disioynes 13,1 
aegyp 4,1 
kent 6,9  15,1  16,133  20,2  23,1  34,1  35,2 
witnes 3,1  18,1  24,1  25,1  26,1  27,1 
ensteepd 9,1 
pinte 30,1 
lighted 2,2  4,1  13,1  15,1  19,1  22,1  23,1  24,1  27,1 
fauors 2,1  3,1  13,1  24,1  32,1  34,1 
newtuned 10,1 
blackebrowd 11,1 
amount 10,1  20,1  25,2  31,3 
sey 2,13 
expertnesse 7,2 
penthisilea 8,1 
seated 2,1  6,1  20,4  22,1  23,2  24,1  29,1 
butterwomans 7,1 
ryalto 29,3 
black 2,4  5,3  6,2  10,5  12,1  14,1  18,1  20,3  23,1  24,1  28,1  31,1  34,3  35,1 
lamely 3,1  12,1  23,1  33,1 
orebeare 2,1  20,1  30,1 
mockeries 17,1 
rigge 4,1 
sceptred 2,1  23,1  29,1  34,1 
poeticall 8,1  12,2 
winking 1,3  10,2  11,1  22,1  28,1  35,2 
ingredience 2,2 
bap 19,67  22,3 
verges 14,10 
temprate 2,1 
takt 4,1  16,1  24,1  30,1  33,2 
slaine 1,5  2,5  4,3  5,7  6,8  8,1  9,5  10,1  11,17  13,2  15,4  16,3  18,9  20,14  22,5  23,10  28,3  30,3  32,3  33,1  34,4  35,2 
burdeaux 5,6  34,1 
inly 3,1  10,1  20,1  27,1 
ouerchargd 2,1  3,1 
thickens 2,1  4,1 
waterford 5,1 
protestation 3,1  10,1  21,1  22,1  31,1 
ingratitude 2,1  3,1  4,2  8,1  12,1  13,2  16,3  18,2  21,1  29,1  30,2  33,4 
babe 1,2  2,2  3,1  5,2  11,1  16,1  18,5  19,2  20,1  21,10  22,1  23,1  31,1  33,3  35,1 
surcease 2,1  11,1  30,1 
sticking 2,2  6,1  35,1 
araign 26,1 
sixeteene 22,1 
purest 6,1  9,1  30,1  33,1  34,1 
tra 15,3  19,86  28,1 
earthbound 2,1 
seignories 28,1  34,2 
biting 6,1  14,1  16,1  17,1  20,1  26,1 
dyst 9,1  16,1 
accounts 35,1 
gellida 31,1 
doomesday 4,1  11,2  13,1  15,1  22,2  25,1 
loosers 18,1  29,1 
flowersoft 4,1 
knolld 2,1  12,1 
bels 12,2  14,2  22,1  28,1  32,1  35,1 
ats 4,2  7,1  30,1 
artificiall 2,1  11,1  20,1  32,1  33,2 
churles 1,1 
stuck 2,1  8,1  22,1 
accomplished 19,1  29,1 
ouerthrowne 2,1  5,1  11,1  12,2  13,1  14,1  17,1  22,1  28,1  31,1 
beest 2,1  4,1  6,2  7,2  9,2  10,1  12,2  13,2  21,1  25,2  27,7  29,1 
resolueth 35,1 
ghuest 17,1 
crabbe 16,1 
treasonous 2,1  24,2 
begotten 5,3  7,1  21,1  29,1 
iealiousrascallyknaue 17,1 
admiringly 7,2 
murdered 11,2  18,1 
surmount 5,1 
assist 3,1  4,2  9,1  14,2  17,3  19,2  20,2  26,1  27,2  30,2  31,2 
wallon 5,2 
feede 1,2  2,1  3,1  4,3  7,1  8,2  9,2  12,5  13,1  14,1  15,2  18,3  19,2  22,2  27,1  28,2  29,5  30,1  32,1  33,3  34,1 
fowles 25,3 
shipwracking 2,1 
vnscarrd 23,1  33,1 
iuory 19,1  33,1 
lamented 4,2  13,1  14,1  21,2 
reioycd 1,1 
lyne 2,1  5,1  10,3  21,1  27,1  35,1 
dries 9,1 
aule 13,1 
inuites 2,1  8,1  10,1  22,1  33,2 
fertill 8,1  27,2 
tendring 5,1  18,1  23,1  31,1 
lyniaments 29,1 
sutes 2,1  10,2  15,2  22,1 
warrethoughts 14,1 
hedgepigge 2,1 
loueame 17,1 
ierkin 3,2  15,2  17,1  19,1  27,4 
fine 1,2  3,3  4,3  5,2  7,7  8,1  9,2  11,4  13,1  14,5  15,3  16,2  17,4  19,7  21,2  22,9  24,1  25,2  26,3  27,5  28,4  29,3  30,4  31,4  32,4  33,1  35,2 
conuinces 2,1 
stayd 2,1  6,3  11,1  13,2  21,1  28,3  30,1  34,1 
inquisition 12,1  27,1 
thrice 2,5  3,2  5,2  6,4  7,1  8,2  10,4  11,1  12,2  13,6  14,1  15,4  16,1  17,2  18,2  19,2  20,1  21,2  22,4  27,1  28,3  29,6  30,1  31,5  32,2  33,1  34,1 
merops 3,1 
swayd 13,2  15,1  20,1  29,1  32,1 
wait 2,2  3,3  4,1  5,1  10,2  11,1  13,1  14,3  17,3  22,2  23,4  24,3  26,1  28,2  29,1  31,1  33,1  34,1 
virginknot 27,1 
clarret 6,1 
equal 4,1 
ouerwhelming 11,1 
strangers 2,2  6,1  7,2  11,1  12,1  15,1  18,1  19,1  24,2  25,1  29,2  31,2  33,2 
bleeds 2,1  19,1  28,1  35,1 
maidenhoods 11,1 
inuest 2,1  9,1  12,1  16,1  26,1  27,1  28,2 
hooted 21,1 
prescript 4,1  10,1 
padock 2,1 
spent 1,3  2,2  3,1  4,1  5,2  6,2  9,1  11,3  12,3  14,2  15,2  17,1  18,2  19,1  20,1  21,2  23,5  25,1  27,1  28,3  29,2  31,1  32,2  33,4  34,7  35,2 
vnkindnesse 2,1  4,1  6,1  9,3  13,1  16,3  17,1  19,1  21,1  25,1  26,1  30,1  33,1  34,1 
virginitie 7,11  14,1  26,1  31,1 
stage 2,3  4,5  6,1  8,1  10,2  11,1  12,1  13,1  16,2  18,1  20,1  21,1  22,4  24,3  26,1  28,1  29,1  30,1  32,1  34,1 
seemeth 2,1  6,2  19,1  23,1  31,3  34,1 
hatchment 22,1 
waylay 8,1 
mounseur 17,1 
euerliuing 5,1 
strewments 22,1 
